text,aspect,sentiment,keywords,label
야경 볼 수 있는 창가 자리가 너무 적어서 앉기가 하늘의 별 따기예요.,분위기감성,Negative,"창가 자리 부족, 자리 경쟁, 불만",000000020000
화분이 다 시들어 죽어있어서 보기 안 좋고 분위기가 칙칙해요.,분위기감성,Negative,"시든 화분, 칙칙한 분위기, 별로",000000020000
억지로 인스타 감성 낸 느낌이라 불편하고 가구들도 너무 딱딱해요.,분위기감성,Negative,"억지 감성, 가구 불편, 비추천",000000020000
너무 조용해서 숨소리도 다 들릴 정도라 대화하기 눈치 보입니다.,분위기감성,Negative,"너무 조용함, 대화 눈치 보임, 불편",000000020000
한옥 느낌이라기엔 너무 현대적으로 바꿔서 이도 저도 아닌 느낌.,분위기감성,Negative,"이도 저도 아님, 컨셉 실패, 실망",000000020000
테이블 간격이 너무 좁아서 옆 테이블 대화 소리가 다 들려요.,분위기감성,Negative,"좁은 테이블 간격, 대화 소리 들림, 불편",000000020000
연말 장식이 너무 성의 없어서 분위기도 안 살고 실망스러웠습니다.,분위기감성,Negative,"성의 없는 장식, 분위기 안 삼, 실망",000000020000
사진이랑 실제 매장 분위기가 너무 달라서 낚인 기분이 들었어요.,분위기감성,Negative,"사진과 다름, 낚인 기분, 실망",000000020000
화장실 냄새가 매장까지 퍼져서 분위기를 다 망쳐버렸네요.,분위기감성,Negative,"화장실 냄새, 분위기 망침, 비위 상함",000000020000
루프탑 관리가 전혀 안 돼서 쓰레기가 굴러다니고 지저분합니다.,분위기감성,Negative,"루프탑 관리 부실, 지저분함, 불쾌",000000020000
미니멀을 넘어 텅 비어있는 느낌이라 삭막하고 썰렁했어요.,분위기감성,Negative,"삭막하고 썰렁함, 텅 빈 느낌, 별로",000000020000
포토존이라고 만들어놓은 곳이 너무 촌스러워서 사진 안 찍었어요.,분위기감성,Negative,"촌스러운 포토존, 실망, 사진 안 찍음",000000020000
소품들이 너무 많아서 자리가 좁고 물건 떨어뜨릴까 봐 조마조마해요.,분위기감성,Negative,"소품 너무 많음, 자리 좁음, 불안",000000020000
지하라서 그런지 환기가 안 돼서 공기가 탁하고 곰팡이 냄새나요.,분위기감성,Negative,"환기 안 됨, 공기 탁함, 냄새남",000000020000
가구들이 너무 낡아서 삐걱거리고 앉아있기 불안했습니다.,분위기감성,Negative,"낡은 가구, 삐걱거림, 불안함",000000020000
벽지 색깔이 너무 튀어서 눈이 피로하고 정신 사나웠습니다.,분위기감성,Negative,"튀는 벽지 색, 눈 피로, 정신없음",000000020000
유행이 지난 인테리어라 감각 있다는 느낌은 전혀 못 받았어요.,분위기감성,Negative,"유행 지난 디자인, 감각 없음, 보통 이하",000000020000
이름값 못하는 분위기예요. 그냥 평범한 동네 카페 수준입니다.,분위기감성,Negative,"이름값 못함, 평범함, 기대 이하",000000020000
분위기만 잡고 정작 청소는 안 하는지 바닥에 부스러기가 가득해요.,분위기감성,Negative,"청소 불량, 지저분함, 분위기만 잡음",000000020000
인테리어는 깔끔하고 무난해서 그냥 편하게 머물다 가기 좋습니다.,분위기감성,Neutral,"깔끔 무난, 편안함, 보통",000000030000
뷰가 아주 좋은 건 아니지만 그냥 길거리 구경하는 재미는 있어요.,분위기감성,Neutral,"길거리 뷰, 보통 수준",000000030000
조명 밝기는 적당해서 독서하거나 대화하기에 무난한 정도입니다.,분위기감성,Neutral,"적당한 조명 밝기, 보통",000000030000
소품들이 몇 가지 놓여있긴 한데 특별히 눈에 띄지는 않네요.,분위기감성,Neutral,"평범한 소품, 보통",000000030000
매장 규모는 아담한 편이고 테이블은 네다섯 개 정도 있습니다.,분위기감성,Neutral,"아담한 규모, 보통",000000030000
요즘 유행하는 모던한 스타일의 인테리어라 익숙한 느낌입니다.,분위기감성,Neutral,"모던한 스타일, 익숙함, 보통",000000030000
음악은 잔잔한 팝송 위주로 나와서 거슬리지 않고 무난해요.,분위기감성,Neutral,"잔잔한 음악, 무난함, 보통",000000030000
우드 가구를 많이 써서 전체적으로 따뜻한 느낌을 줍니다.,분위기감성,Neutral,"우드톤 가구, 따뜻한 느낌, 보통",000000030000
햇살이 잘 들어오는 편이라 낮에 가면 밝은 분위기입니다.,분위기감성,Neutral,"밝은 채광, 낮 시간 분위기",000000030000
식물들이 곳곳에 배치되어 있어서 평범한 매장에 생기를 주네요.,분위기감성,Neutral,"식물 배치, 보통 분위기",000000030000
갤러리 컨셉인 것 같은데 작품이 아주 많지는 않아요.,분위기감성,Neutral,"갤러리 컨셉, 작품 적음, 보통",000000030000
저녁에는 낮이랑 분위기가 조금 달라서 색다른 느낌은 있네요.,분위기감성,Neutral,"낮밤 분위기 차이, 보통",000000030000
매장이 전반적으로 화이트 앤 블랙이라 깔끔해 보이긴 합니다.,분위기감성,Neutral,"화이트 앤 블랙, 깔끔함, 보통",000000030000
힙한 느낌을 주려고 노력한 것 같은데 대중적인 분위기예요.,분위기감성,Neutral,"대중적인 분위기, 무난",000000030000
분위기는 그냥 일반적인 카페라 특별히 기억에 남지는 않네요.,분위기감성,Neutral,"일반적인 카페 분위기, 보통",000000030000
한옥 스타일 외관인데 내부는 현대적인 카페 디자인입니다.,분위기감성,Neutral,"외관 한옥, 내부 현대식, 보통",000000030000
테이블 간격은 좁지도 넓지도 않은 딱 적당한 수준입니다.,분위기감성,Neutral,"적당한 테이블 간격, 보통",000000030000
계절에 맞춰서 소소하게 장식을 바꿔가며 운영하시는 듯해요.,분위기감성,Neutral,"시즌별 소소한 변화, 보통",000000030000
사진 찍기 좋게 꾸며놓은 공간이 한두 군데 정도 마련되어 있네요.,분위기감성,Neutral,"포토 스팟 있음, 보통",000000030000
화장실은 매장 내부에 있어서 이용하기 편리한 위치입니다.,분위기감성,Neutral,"내부 화장실, 위치 무난",000000030000
루프탑은 날씨 좋을 때만 개방하는 것 같으니 확인해 보세요.,분위기감성,Neutral,"루프탑 개방 안내, 보통",000000030000
미니멀한 컨셉이라 공간이 아주 널찍해 보이는 특징이 있습니다.,분위기감성,Neutral,"미니멀 컨셉, 널찍함, 보통",000000030000
배경이 단순해서 인물 사진 찍기에는 괜찮은 환경인 것 같아요.,분위기감성,Neutral,"단순한 배경, 인물 사진용 보통",000000030000
소품들 판매도 같이 하시는지 가격표가 붙어 있는 것도 있네요.,분위기감성,Neutral,"소품 판매 병행, 정보 전달",000000030000
창가 자리는 인기가 많아서 항상 사람들로 차 있는 편입니다.,분위기감성,Neutral,"창가 자리 인기, 경쟁 있음",000000030000
가구들은 주로 이케아 제품인 것 같고 심플하고 무난해요.,분위기감성,Neutral,"심플한 가구, 이케아 스타일, 보통",000000030000
전체적인 색감이 차분해서 마음 가라앉히기 나쁘지 않네요.,분위기감성,Neutral,"차분한 색감, 보통 분위기",000000030000
인스타에서 유명하다고 해서 기대했는데 그만큼은 아니에요.,분위기감성,Neutral,"기대 대비 보통, 무난",000000030000
카페 컨셉이 계절마다 조금씩 리뉴얼된다고 하더라고요.,분위기감성,Neutral,"주기적 리뉴얼, 보통",000000030000
화려하진 않지만 정감 가는 동네 카페 분위기라고 보시면 됩니다.,분위기감성,Neutral,"정감 가는 분위기, 무난",000000030000
주차 공간이 아주 넓어서 초보 운전인데도 편하게 주차했어요.,공간편의시설,Positive,"주차 공간 넓음, 편함",000000100000
화장실이 매장 안에 있고 너무 깨끗해서 이용할 때 쾌적했습니다.,공간편의시설,Positive,"화장실 깨끗, 내부 위치, 쾌적",000000100000
테이블마다 콘센트가 있어서 노트북 작업하기 정말 최적의 장소예요.,공간편의시설,Positive,"콘센트 있음, 노트북 작업 최적",000000100000
와이파이가 엄청 빨라서 끊김 없이 업무 볼 수 있어 좋았습니다.,공간편의시설,Positive,"와이파이 빠름, 업무 용이",000000100000
아기 의자가 넉넉하게 준비되어 있어 아이랑 오기 너무 편하네요.,공간편의시설,Positive,"아기 의자 있음, 노키즈존 아님, 편함",000000100000
반려동물 동반이 가능해서 강아지랑 같이 쉴 수 있어 행복해요.,공간편의시설,Positive,"반려동물 동반, 강아지 환영",000000100000
매장에 엘리베이터가 있어서 유모차 가지고 이동하기 수월했습니다.,공간편의시설,Positive,"엘리베이터 있음, 이동 수월",000000100000
담요랑 방석이 따로 구비되어 있는 사장님의 배려가 돋보이네요.,공간편의시설,Positive,"담요 방석 구비, 사장님 배려",000000100000
단체석이 잘 마련되어 있어서 동호회 모임 하기 딱 좋은 곳입니다.,공간편의시설,Positive,"단체석 완비, 모임 장소 추천",000000100000
키오스크 주문 시스템이 직관적이라 어르신들도 쓰기 편할 듯요.,공간편의시설,Positive,"키오스크 직관적, 주문 편함",000000100000
핸드폰 충전 서비스가 있어서 배터리 없을 때 정말 유용했습니다.,공간편의시설,Positive,"충전 서비스, 유용함, 만족",000000100000
공기청정기가 계속 돌아가서 그런지 실내 공기가 아주 상쾌해요.,공간편의시설,Positive,"공기청정기, 실내 공기 상쾌",000000100000
야외 테라스에 애견 배변 봉투까지 비치된 세심함에 감동했어요.,공간편의시설,Positive,"배변 봉투 비치, 세심한 배려",000000100000
남녀 화장실이 확실히 분리되어 있어서 안심하고 사용했습니다.,공간편의시설,Positive,"화장실 분리, 안심 사용",000000100000
테이블 높이가 적당해서 오래 앉아 있어도 허리가 안 아프네요.,공간편의시설,Positive,"적당한 테이블 높이, 편안함",000000100000
입구에 경사로가 설치되어 있어 휠체어 접근성이 아주 좋습니다.,공간편의시설,Positive,"경사로 설치, 휠체어 접근성 굿",000000100000
카페 내부에 세면대가 따로 있어서 손 씻기 정말 편리했습니다.,공간편의시설,Positive,"내부 세면대, 손 씻기 편리",000000100000
가방을 놓을 수 있는 바구니가 자리마다 있어 짐 보관이 쉬워요.,공간편의시설,Positive,"가방 바구니, 짐 보관 용이",000000100000
조명이 너무 밝지 않고 눈이 편안한 조도라 장시간 머물기 좋네요.,공간편의시설,Positive,"눈 편안한 조명, 장시간 이용",000000100000
흡연 구역이 멀리 떨어져 있어서 담배 냄새가 전혀 안 들어와요.,공간편의시설,Positive,"흡연 구역 분리, 냄새 안 남",000000100000
주차 안내해주시는 분이 계셔서 복잡한 시간에도 질서가 있네요.,공간편의시설,Positive,"주차 안내원, 질서 정연",000000100000
매장 층고가 높고 환기가 잘 돼서 답답한 느낌이 전혀 없습니다.,공간편의시설,Positive,"환기 잘 됨, 답답함 없음",000000100000
픽업대랑 반납대가 명확히 구분되어 동선이 꼬이지 않아 좋네요.,공간편의시설,Positive,"동선 효율적, 픽업 반납 구분",000000100000
주문 번호를 모니터로 크게 띄워주셔서 놓치지 않고 확인했어요.,공간편의시설,Positive,"주문 번호 모니터, 확인 용이",000000100000
매장 온도가 아주 적절해서 덥지도 춥지도 않게 잘 쉬었습니다.,공간편의시설,Positive,"적절한 실내 온도, 쾌적",000000100000
물 셀프 바에 얼음물과 따뜻한 물이 둘 다 있어 센스 만점입니다.,공간편의시설,Positive,"얼음물 따뜻한 물 구비, 센스",000000100000
의자가 소파 위주라 정말 푹신하고 편안해서 엉덩이가 안 아파요.,공간편의시설,Positive,"소파 의자, 푹신함, 편안함",000000100000
전용 주차장에서 매장으로 이어지는 통로가 비 안 맞게 되어있네요.,공간편의시설,Positive,"주차장 통로, 비 안 맞음, 배려",000000100000
영수증 리뷰 이벤트 안내가 잘 되어 있어 참여하기 편했습니다.,공간편의시설,Positive,"리뷰 이벤트 안내, 참여 용이",000000100000
스피커 음질이 좋아서 노래 소리가 귀에 꽂히는 느낌이 일품입니다.,공간편의시설,Positive,"스피커 음질 굿, 노래 감상",000000100000
주차 공간이 너무 협좁해서 차 댈 곳 찾다가 진 다 뺐습니다.,공간편의시설,Negative,"주차 공간 협소, 불편",000000200000
화장실 청소 상태가 너무 엉망이고 냄새나서 이용하기 싫었어요.,공간편의시설,Negative,"화장실 지저분, 냄새남, 불쾌",000000200000
콘센트가 거의 없어서 노트북 들고 갔다가 그냥 돌아왔습니다.,공간편의시설,Negative,"콘센트 부족, 작업 불가",000000200000
와이파이 비번이 복잡한데 잘 연결도 안 되고 계속 끊기네요.,공간편의시설,Negative,"와이파이 끊김, 연결 불량",000000200000
노키즈존도 아닌데 아기 의자가 하나도 없어서 당황스러웠네요.,공간편의시설,Negative,"아기 의자 없음, 당황, 불편",000000200000
반려동물 가능이라더니 막상 가니 야외만 된다고 해서 기분 상함.,공간편의시설,Negative,"안내와 다름, 제한 사항, 기분 상함",000000200000
2층인데 계단만 있고 엘리베이터가 없어서 이동이 너무 힘들어요.,공간편의시설,Negative,"엘리베이터 없음, 이동 불편",000000200000
에어컨을 너무 세게 틀어서 매장이 추울 정도였는데 담요도 없네요.,공간편의시설,Negative,"너무 추움, 담요 없음, 불만",000000200000
단체로 갔는데 테이블 이동도 안 된다고 하고 자리가 너무 좁아요.,공간편의시설,Negative,"단체 이용 불편, 자리 좁음",000000200000
키오스크가 고장 났는데 직원이 직접 주문도 안 받아주네요.,공간편의시설,Negative,"키오스크 고장, 응대 부족, 불편",000000200000
핸드폰 충전 부탁드렸는데 분실 위험 때문에 안 해준다고 거절당함.,공간편의시설,Negative,"충전 거절, 융통성 없음",000000200000
실내 공기가 너무 탁하고 환기가 안 되는지 머리가 아팠습니다.,공간편의시설,Negative,"공기 탁함, 환기 불량, 두통",000000200000
반려동물 배설물이 방치되어 있는데 치우는 사람도 없고 지저분함.,공간편의시설,Negative,"위생 관리 엉망, 지저분함, 불쾌",000000200000
남녀 공용 화장실이라 사용하기 너무 민망하고 불편했습니다.,공간편의시설,Negative,"남녀 공용 화장실, 민망, 불편",000000200000
의자가 너무 높고 테이블은 낮아서 허리가 끊어질 것 같아요.,공간편의시설,Negative,"가구 높이 불편, 허리 아픔",000000200000
입구에 턱이 높아서 유모차나 휠체어 들어오기 불가능합니다.,공간편의시설,Negative,"휠체어 접근 불가, 턱 높음",000000200000
세면대 물이 잘 안 내려가고 주변에 물바다라 쓰기 찝찝했어요.,공간편의시설,Negative,"세면대 배수 불량, 찝찝함",000000200000
가방이나 옷을 둘 곳이 마땅치 않아 무릎 위에 두고 마셨네요.,공간편의시설,Negative,"짐 보관 장소 없음, 불편",000000200000
조명이 너무 침침해서 책은커녕 앞사람 얼굴도 잘 안 보여요.,공간편의시설,Negative,"조명 너무 어두움, 침침함",000000200000
흡연실 문이 열려있어서 매장 안까지 담배 냄새가 진동합니다.,공간편의시설,Negative,"담배 냄새 유입, 불쾌",000000200000
주차장 들어가는 입구가 너무 좁아서 차 긁을까 봐 조마조마함.,공간편의시설,Negative,"주차 입구 좁음, 운전 힘듦",000000200000
매장 소음이 너무 울리는 구조라 옆 사람 말소리도 안 들려요.,공간편의시설,Negative,"소음 울림, 대화 방해",000000200000
픽업대랑 반납대가 한데 섞여 있어서 사람끼리 계속 부딪히네요.,공간편의시설,Negative,"동선 꼬임, 혼잡함, 불편",000000200000
진동벨이 고장 난 건지 울리지도 않아서 한참 기다렸습니다.,공간편의시설,Negative,"진동벨 불량, 대기 시간 길어짐",000000200000
겨울인데 실내가 너무 추워서 코트 입고 커피 마셨습니다.,공간편의시설,Negative,"실내 너무 추움, 난방 부족",000000200000
물통에 물이 비어있는데 채워달라고 해도 한참 걸리네요.,공간편의시설,Negative,"셀프 바 관리 부실, 대응 느림",000000200000
의자가 나무 의자라 너무 딱딱해서 오래 앉아있기 고역입니다.,공간편의시설,Negative,"딱딱한 의자, 엉덩이 아픔",000000200000
비 오는 날 천장에서 물이 한 방울씩 떨어져서 자리를 옮겼네요.,공간편의시설,Negative,"누수 발생, 시설 노후, 당황",000000200000
영수증 리뷰 쓰고 보여줬는데 기간 지났다고 혜택 안 주네요.,공간편의시설,Negative,"이벤트 중단, 혜택 못 받음, 실망",000000200000
스피커 소리가 너무 찢어지는 소리가 나서 귀가 피곤했습니다.,공간편의시설,Negative,"음질 불량, 귀 아픔, 소음",000000200000
주차장은 건물 뒤편에 있고 이용 시간제한이 있으니 참고하세요.,공간편의시설,Neutral,"주차장 위치, 시간제한 참고",000000300000
화장실은 건물 공용 화장실을 써야 해서 키를 챙겨가야 합니다.,공간편의시설,Neutral,"공용 화장실, 열람 키 필요",000000300000
콘센트 자리는 몇 군데 정해져 있어서 미리 확인하고 앉으세요.,공간편의시설,Neutral,콘센트 위치 확인 필요,000000300000
와이파이 비밀번호는 영수증 하단이나 픽업대에 적혀 있습니다.,공간편의시설,Neutral,와이파이 비번 정보,000000300000
아기 의자는 두 개 정도 비치되어 있는 걸 봤습니다.,공간편의시설,Neutral,아기 의자 비치 여부,000000300000
반려동물 동반 시에는 케이지나 가방이 필수라고 하네요.,공간편의시설,Neutral,반려동물 동반 조건 안내,000000300000
매장은 1층 단층 구조라 계단을 이용할 필요는 없습니다.,공간편의시설,Neutral,"단층 구조, 계단 없음",000000300000
에어컨 바람이 직접 오는 자리가 있으니 예민하면 피하세요.,공간편의시설,Neutral,"에어컨 바람 자리, 참고",000000300000
단체석 예약은 전화로 미리 문의해야 이용 가능하다고 합니다.,공간편의시설,Neutral,"단체석 예약 필수, 안내",000000300000
주문은 키오스크로만 받고 현금 결제는 카운터에서 가능해요.,공간편의시설,Neutral,"키오스크 결제, 현금 별도",000000300000
충전기는 따로 빌려주지 않고 콘센트만 사용 가능합니다.,공간편의시설,Neutral,"충전기 미대여, 콘센트 이용",000000300000
매장 문을 열어두는 편이라 외부 기온 영향을 좀 받네요.,공간편의시설,Neutral,"외부 기온 영향, 환기 중",000000300000
야외 좌석 이용 시에는 일회용 컵으로만 제공된다고 합니다.,공간편의시설,Neutral,야외 일회용 컵 제공 안내,000000300000
화장실 입구에 가림막이 설치되어 있어 안쪽이 보이진 않아요.,공간편의시설,Neutral,화장실 가림막 설치,000000300000
테이블 크기가 작아서 여러 개 시키면 자리가 꽉 찰 듯해요.,공간편의시설,Neutral,"작은 테이블 크기, 보통",000000300000
입구에 문턱이 낮게 하나 있으니 발 밑 조심해서 들어오세요.,공간편의시설,Neutral,"낮은 문턱 주의, 안내",000000300000
세면대 옆에 종이 타월이 비치되어 있어 손 닦기 무난합니다.,공간편의시설,Neutral,"종이 타월 비치, 무난",000000300000
입구 쪽에 외투를 걸 수 있는 행거가 하나 마련되어 있어요.,공간편의시설,Neutral,"외투 행거 있음, 편의 시설",000000300000
조명은 주광색이라 전반적으로 밝고 환한 분위기입니다.,공간편의시설,Neutral,"주광색 조명, 환함",000000300000
흡연 구역은 건물 외부 지정된 장소를 이용해야 합니다.,공간편의시설,Neutral,외부 흡연 구역 안내,000000300000
주차 등록은 나갈 때 직원분께 차량 번호를 말씀드려야 해요.,공간편의시설,Neutral,주차 등록 절차 안내,000000300000
매장이 넓어서 소음이 좀 있는 편이지만 활기찬 느낌입니다.,공간편의시설,Neutral,"넓은 매장, 소음 약간 있음",000000300000
다 드신 컵은 카운터 옆 반납대에 직접 가져다 두시면 됩니다.,공간편의시설,Neutral,셀프 반납 안내,000000300000
메뉴가 준비되면 진동벨로 알려주시니 진동벨 꼭 챙기세요.,공간편의시설,Neutral,"진동벨 안내, 주문 방식",000000300000
담요가 필요하면 직원분께 요청 시 제공해 주신다고 하네요.,공간편의시설,Neutral,담요 요청 시 제공 안내,000000300000
"셀프 바에는 물, 종이컵, 시럽, 빨대가 구비되어 있습니다.",공간편의시설,Neutral,셀프 바 구성 정보,000000300000
의자는 대부분 등받이가 없는 스타일이라 참고하시면 좋겠네요.,공간편의시설,Neutral,"등받이 없는 의자, 참고",000000300000
비 오는 날엔 입구에 우산꽂이와 비닐이 비치됩니다.,공간편의시설,Neutral,"우산꽂이 비치, 날씨 대응",000000300000
리뷰 이벤트 참여 시 쿠키 하나를 증정해주고 있습니다.,공간편의시설,Neutral,이벤트 혜택 정보,000000300000
배경 음악은 가요랑 팝이 섞여서 평범하게 흘러나옵니다.,공간편의시설,Neutral,평범한 배경 음악,000000300000
사장님이 너무 밝게 웃으며 인사해 주셔서 들어갈 때부터 기분이 좋네요.,서비스,Positive,"밝은 인사, 기분 좋음",000000001000
메뉴 추천을 요청드렸는데 취향에 맞춰 친절하게 설명해 주셨어요.,서비스,Positive,"친절한 메뉴 추천, 설명 상세",000000001000
커피를 쏟았는데 괜찮다며 먼저 닦아주시고 다시 만들어주셔서 감동!,서비스,Positive,"문제 해결 서비스, 친절함, 감동",000000001000
직원분들이 다들 손이 빠르셔서 주문이 밀렸는데도 금방 나왔네요.,서비스,Positive,"빠른 서비스, 효율적 응대",000000001000
단골이라고 쿠키를 서비스로 주셔서 정말 감사히 잘 먹었습니다.,서비스,Positive,"서비스 증정, 단골 우대, 감사",000000001000
아이를 위해 우유를 조금 데워주시는 세심한 배려에 너무 감사했어요.,서비스,Positive,"세심한 배려, 아이 동반 우대",000000001000
나갈 때 문까지 열어주시며 인사해 주시는 모습이 인상적이었습니다.,서비스,Positive,"정중한 배송 인사, 인상적",000000001000
질문이 많았는데도 귀찮은 내색 없이 끝까지 친절하게 답변해 주심.,서비스,Positive,"친절한 응대, 답변 성실",000000001000
바쁜 시간대인데도 직원분들이 평정심을 잃지 않고 친절하시네요.,서비스,Positive,"바쁜 와중 친절, 평정심",000000001000
커피 맛이 어떤지 세심하게 물어봐 주셔서 대접받는 느낌이었어요.,서비스,Positive,"고객 피드백 확인, 대접받는 기분",000000001000
컵이나 접시가 정말 깨끗하게 닦여 있어서 위생 관리에 믿음이 가요.,서비스,Positive,"위생 관리 철저, 믿음직함",000000001000
반려견 물그릇을 먼저 챙겨주시는 센스에 정말 감동받았습니다.,서비스,Positive,"반려동물 배려, 센스 만점",000000001000
주문할 때 눈을 맞추며 응대해 주셔서 소통이 잘 되는 기분이었어요.,서비스,Positive,"눈 맞춤 응대, 소통 원활",000000001000
실수로 결제를 잘못했는데 바로 확인하고 정중히 사과 후 고쳐주심.,서비스,Positive,"정중한 사과, 빠른 피드백",000000001000
짐이 많았는데 자리를 넓은 곳으로 안내해 주셔서 편하게 쉬었습니다.,서비스,Positive,"좌석 안내 배려, 편리함",000000001000
비 오는 날 우산을 털 수 있게 먼저 도와주시는 모습이 친절했어요.,서비스,Positive,"비 오는 날 배려, 친절함",000000001000
메뉴판에 없는 조합도 가능하냐고 물으니 흔쾌히 해주셔서 좋았네요.,서비스,Positive,"융통성 있는 서비스, 흔쾌히 수락",000000001000
직원분들의 유니폼이 깔끔하고 매장 이미지랑 너무 잘 어울려요.,서비스,Positive,"깔끔한 유니폼, 전문적인 이미지",000000001000
생일이라고 말씀드렸더니 조그만 초를 서비스로 꽂아주셨어요.,서비스,Positive,"생일 서비스, 작은 배려, 감동",000000001000
다 먹은 쟁반을 직접 치워주시겠다고 하셔서 편하게 나왔습니다.,서비스,Positive,"직접 퇴식 서비스, 편의 제공",000000001000
외국인 친구랑 갔는데 영어로 친절하게 설명해 주셔서 감사했어요.,서비스,Positive,"외국어 응대 가능, 친절함",000000001000
커피 원두의 원산지나 특징을 전문성 있게 설명해 주셔서 좋았습니다.,서비스,Positive,"전문적인 설명, 신뢰감",000000001000
서비스 마인드가 정말 훌륭해서 다시 방문하고 싶은 곳 1순위예요.,서비스,Positive,"훌륭한 서비스 마인드, 재방문 의사",000000001000
주문한 메뉴가 조금 늦게 나왔는데 사과와 함께 사이즈 업해주셨어요.,서비스,Positive,"지연 보상 서비스, 정중한 사과",000000001000
카페 곳곳을 정성스럽게 닦고 관리하시는 모습이 보기 좋았습니다.,서비스,Positive,"정성스러운 관리, 성실함",000000001000
웃는 얼굴로 응대해 주시니 커피 맛이 두 배로 더 맛있는 것 같아요.,서비스,Positive,"웃는 얼굴, 긍정적인 에너지",000000001000
단체 예약 문의를 드렸는데 아주 꼼꼼하게 체크하고 확정해 주심.,서비스,Positive,"꼼꼼한 예약 관리, 신뢰도",000000001000
개인 텀블러 사용했더니 깨끗이 씻어주시고 할인도 해주셨어요.,서비스,Positive,"텀블러 세척 서비스, 환경 배려",000000001000
손님이 많아 혼란스러울 법한데 차례대로 잘 안내해 주시더라고요.,서비스,Positive,"질서 정연한 안내, 체계적인 서비스",000000001000
이곳은 맛도 맛이지만 친절함 때문에라도 계속 오게 될 것 같아요.,서비스,Positive,"친절함에 매료됨, 재방문 다짐",000000001000
들어가도 인사 한마디 없고 직원들끼리 수다 떨기에 바쁘네요.,서비스,Negative,"인사 없음, 직원 수다, 불친절",000000002000
메뉴에 대해 물어봤는데 귀찮다는 듯이 단답형으로 대답해서 무안함.,서비스,Negative,"귀찮아함, 단답 응대, 무안함",000000002000
커피를 잘못 주셔서 말씀드렸더니 사과도 없이 툭 바꿔주고 가네요.,서비스,Negative,"사과 없음, 무례한 태도, 기분 나쁨",000000002000
손이 너무 느리셔서 아메리카노 한 잔 나오는데 20분 넘게 걸림.,서비스,Negative,"서비스 속도 느림, 대기 길음",000000002000
서비스라고 준 쿠키가 유통기한이 지난 건지 눅눅하고 냄새났어요.,서비스,Negative,"불량 서비스 제공, 실망",000000002000
아이가 조금 소리 냈다고 대놓고 눈치 주셔서 마음 편히 못 있었네요.,서비스,Negative,"눈치 줌, 불친절한 태도, 불편",000000002000
나갈 때 뻔히 쳐다보면서도 인사도 안 하는 태도에 실망했습니다.,서비스,Negative,"인사 미이행, 무관심, 실망",000000002000
질문을 하니 한숨을 푹 쉬며 응대하는데 정말 기분 잡쳤습니다.,서비스,Negative,"한숨 응대, 불친절, 기분 상함",000000002000
바쁘다고 짜증 섞인 말투로 주문을 받는데 사장님 교육 좀 시키세요.,서비스,Negative,"짜증 섞인 말투, 교육 필요",000000002000
커피 맛이 왜 이러냐고 물으니 원래 그런 거라고 쏘아붙이네요.,서비스,Negative,"쏘아붙이는 말투, 피드백 거부",000000002000
컵에 립스틱 자국이 그대로 남아있어서 위생 상태에 경악했습니다.,서비스,Negative,"위생 불량, 컵 지저분, 불쾌",000000002000
반려견 동반 카페인데 강아지가 짖는다고 바로 나가달라고 하네요.,서비스,Negative,"반려동물 박대, 융통성 없음",000000002000
주문하는데 핸드폰만 보고 손님은 쳐다보지도 않아서 불쾌했어요.,서비스,Negative,"시선 회피, 무관심, 불쾌함",000000002000
계산 실수하고도 미안하단 소리 한마디 없어서 어이가 없었네요.,서비스,Negative,"사과 부재, 무책임, 실망",000000002000
짐이 많아 자리가 불편한데도 무조건 좁은 자리에만 앉으라고 강요함.,서비스,Negative,"좌석 강요, 배려 없음, 불편",000000002000
비가 와서 입구가 미끄러운데 주의 표시 하나 없고 나 몰라라 함.,서비스,Negative,"안전 관리 부실, 무관심",000000002000
메뉴판에 있는 거 시켰더니 안 된다면서 왜 안 되는지 설명도 없음.,서비스,Negative,"설명 부족, 메뉴 주문 불가, 불만",000000002000
직원분들 복장이 너무 지저분하고 매장 분위기를 깎아먹네요.,서비스,Negative,"지저분한 복장, 이미지 실추",000000002000
리뷰 이벤트 한다고 써놓고 막상 물어보니 끝났다고 퉁명스럽게 말함.,서비스,Negative,"퉁명스러운 말투, 이벤트 사기",000000002000
다 먹지도 않았는데 그릇을 낚아채듯 치워버려서 당황했습니다.,서비스,Negative,"과도한 퇴식, 무례함, 당황",000000002000
외국인이라서 그런지 더 쌀쌀맞게 응대하는 것 같아 보기 안 좋았음.,서비스,Negative,"차별적 응대, 불친절, 보기 안 좋음",000000002000
원두 설명을 부탁하니 자기도 잘 모른다며 메뉴판 보라고 하네요.,서비스,Negative,"전문성 결여, 무책임한 응대",000000002000
사장님인지 직원인지 모르겠지만 전반적으로 서비스 교육 꽝임.,서비스,Negative,"서비스 교육 부족, 전반적 실망",000000002000
주문 누락해놓고 사과는커녕 지금 만들고 있다며 거짓말까지 하네요.,서비스,Negative,"주문 누락, 거짓말 응대, 화남",000000002000
카페 테이블이 끈적거려서 닦아달라고 하니 행주를 툭 던져줌.,서비스,Negative,"무례한 태도, 청소 거부, 불쾌",000000002000
인상이 너무 안 좋아서 주문하기가 겁날 정도인 카페는 처음임.,서비스,Negative,"안 좋은 표정, 위압적 분위기, 불편",000000002000
